pct_mouse_click	pct_click	product_ean	session_id	pct_scroll_move_duration	scroll_move_total_rel_distance	pct_scrandom	mouse_move_total_rel_distance	page_activity_duration	screen_height	pct_mouse_move	pct_input	pct_rage_click	session_duration	user_id	total_load_time	session_start	wild_mouse_duration	browser_name	pct_wild_mouse	pct_scroll_move	ack	pct_doubleclick	screen_width	pct_click_product_info
10.81434	11.85005	3762520388972	1452727	6.77520	12.58369	51.90502	6.18522	10.30235	1024	9.24114	0.01243	29.06272	160.87279	1952	0.64624	2022-08-27 17:45:46	5.94087	chrome	42.44873	48.95688	1.00000	10.20996	1280	45.07273
8.84955	5.63564	2195723364138	1019842	10.43990	9.15119	44.81782	10.99664	8.88297	1024	9.74931	0.06233	48.14200	244.27817	1734	1.64848	2020-04-07 02:25:05	8.64744	safari	63.97759	58.16567	1.00000	8.00089	1366	34.06843
11.28318	7.26810	4739312965085	745138	6.91776	9.68181	49.17206	8.52697	9.72798	1080	8.33327	1.75483	54.34910	177.65778	762	1.19243	2020-05-22 07:19:50	12.26086	chrome	49.03096	38.81353	0.00000	10.12428	1920	53.11993
8.33509	6.53798	7762099816018	1137295	8.54534	11.87402	29.52424	6.97367	8.72602	768	9.17671	0.05003	27.98662	161.64899	1589	4.07250	2022-06-29 19:23:01	8.46826	firefox	39.13307	55.36063	0.00000	5.99985	1920	37.07281
9.67864	7.33675	4639657005791	874137	11.17399	9.54943	46.62634	10.90638	9.11775	768	10.15698	0.05194	30.96852	215.24672	824	4.81812	2021-09-29 22:16:38	8.42304	mobile	62.21729	44.05544	1.00000	8.08691	1280	52.73325
11.06544	5.89674	2266764250244	673733	8.65528	11.40299	65.35945	8.83610	10.98544	1080	10.92736	0.25967	20.87625	75.71983	1502	3.68150	2018-11-09 11:41:17	10.31161	edge	46.71626	69.47832	0.00000	7.33351	1920	36.07990
11.25500	8.85735	6089479451692	748650	7.37789	10.11670	44.08968	7.13375	7.52174	1080	8.75587	0.86861	37.31235	70.96467	1079	0.85166	2019-05-30 17:04:08	11.55002	edge	34.29921	51.98139	0.00000	10.43963	1920	43.62381
9.80117	7.43781	2335778768806	994057	6.72975	11.12829	48.71325	6.63094	9.15199	768	8.75564	0.22733	48.70586	292.71798	7	1.64035	2020-09-26 23:03:24	10.16724	mobile	64.50224	67.27122	0.00000	8.63716	1280	46.60793
11.84576	9.48977	7906181290137	583198	11.21551	11.55045	32.98928	10.44161	9.48341	1024	9.92053	0.03782	29.21660	71.56545	797	1.51486	2021-08-26 15:28:07	8.24563	edge	31.53387	49.68676	1.00000	7.28199	1024	35.64977
10.81674	9.95892	1614553398102	606755	7.02187	11.32883	64.08334	6.92409	7.66616	600	9.26698	0.25821	57.18930	88.81366	24	4.05132	2018-10-29 06:57:29	10.30769	mobile	47.10123	22.86435	0.00000	8.97205	1280	57.48349
9.94657	10.93085	1693490756053	1411928	6.34751	11.19322	57.35071	5.80618	9.88395	768	9.63744	0.49215	40.94480	80.45461	485	4.00703	2020-12-24 18:21:34	10.98694	mobile	40.61873	52.38750	0.00000	8.76842	1920	76.72548
9.47103	8.20244	9071434940058	1256340	8.90100	11.97534	42.77089	8.15838	10.31274	800	9.78358	0.19314	59.79975	161.49984	874	6.56594	2020-07-29 03:58:42	10.03037	other	37.55470	65.67071	0.00000	5.15058	1280	63.10593
12.73129	9.20170	8675233858906	898338	11.51803	11.73639	72.60408	10.16949	8.24792	1024	7.88735	0.06224	41.06745	230.99966	997	4.84168	2022-10-24 16:40:38	8.71655	chrome	43.99407	41.40947	1.00000	7.61927	lower	40.23826
12.33643	7.90928	0959432082859	397456	12.19313	12.80108	26.54177	10.66280	9.97963	600	8.83204	0.00717	60.33612	220.11807	1472	0.11387	2022-08-22 11:45:22	5.28736	chrome	70.58904	57.24652	1.00000	7.06889	1024	43.05568
10.81959	7.01716	7369590075915	1375872	7.93225	9.78582	56.48219	8.78687	9.37127	600	10.75992	0.87072	42.01600	186.44175	2003	5.16803	2021-07-07 13:17:44	11.55939	chrome	28.11411	68.19652	0.00000	9.35949	1920	48.70555
12.99200	9.37303	8056984042453	938636	6.42722	14.26200	48.22247	5.13677	9.29185	768	12.07554	0.03758	56.17407	196.85231	379	0.71299	2020-07-30 15:40:43	8.00064	mobile	57.41854	43.95510	1.00000	9.00594	1024	42.96537
11.17944	4.85882	5215166976303	1368177	10.84075	11.81627	40.16059	11.23227	9.16716	800	9.00384	0.00478	30.30861	223.64890	853	3.54214	2022-12-11 18:06:07	5.80119	firefox	43.05456	26.30063	1.00000	7.43032	1920	80.12910
7.91893	9.93586	3138477100507	825615	11.72981	7.86942	56.85066	12.89644	8.69123	600	8.78157	0.02675	53.48682	36.87438	996	1.91321	2021-02-14 18:56:08	7.90339	chrome	44.71249	52.84713	1.00000	8.08409	lower	27.96251
10.23119	11.14633	8979824322679	328322	7.60501	11.97555	39.08754	7.04065	8.33774	1024	9.47711	0.01862	49.43878	121.57213	947	6.72473	2021-06-29 01:14:01	7.20837	edge	50.96853	66.05542	1.00000	8.97764	1366	60.71417
7.53733	6.58423	4396878028892	79730	7.97860	7.47564	41.37589	6.80624	9.78725	1024	8.49558	0.33799	45.72628	118.19463	1933	0.40435	2019-03-21 17:45:45	10.60563	firefox	29.56430	55.50717	0.00000	11.66257	1280	41.89527
13.50857	9.15895	8112614872323	408436	7.41493	12.37322	56.53909	8.66495	8.69217	1080	9.32509	10.31772	42.21878	187.11425	1143	0.49647	2021-07-11 04:23:13	14.03856	mobile	49.45485	51.79980	0.00000	6.36745	1280	35.71747
9.70025	12.71580	1745734334753	1463688	8.05595	8.08298	52.62693	9.80770	9.94787	768	8.09649	0.05238	21.83197	264.43806	1232	4.26878	2021-03-28 02:33:16	8.47844	chrome	29.69681	68.39448	1.00000	12.49062	lower	43.38488
9.35931	11.43705	1938626779262	22387	8.92242	9.18098	36.59358	9.55150	8.62673	lower	9.06745	0.02054	55.05734	175.52967	1805	2.19587	2022-03-25 14:01:30	7.72673	mobile	38.35746	35.27024	1.00000	10.53769	1920	40.75633
10.76279	7.69989	2441278380568	970193	11.73241	10.76037	35.52222	10.73655	8.32192	1080	8.63041	0.02116	39.59998	177.08622	1689	2.79273	2020-08-04 16:22:40	7.45884	mobile	52.80048	58.78502	1.00000	7.64681	1920	47.55847
9.03504	7.39834	9752258492656	898320	5.81302	14.51691	44.62912	3.81281	8.95529	1024	9.32224	0.06785	58.14144	195.72491	1235	2.18399	2021-02-14 02:59:10	8.95424	safari	54.78286	59.72746	0.00000	4.80774	1920	37.18687
12.66325	6.98100	1888889521910	721805	7.03532	9.80929	53.74188	9.24766	8.83418	lower	10.03036	1.87184	39.13984	191.03580	359	2.23576	2023-05-05 17:22:20	12.32892	safari	39.38282	67.12508	0.00000	10.84094	800	68.93239
9.17861	7.66963	6010112470909	531972	11.82101	9.11189	46.07963	11.22280	9.14842	higher	7.88036	0.04400	37.55212	113.36114	1375	2.94662	2021-02-05 09:38:35	8.17478	opera	41.84630	76.24662	1.00000	8.03294	1280	45.51126
11.86120	5.58439	3718217124071	286955	8.18097	12.73036	32.07084	8.81512	9.35905	lower	8.93177	0.22641	37.54828	35.78134	60	2.75128	2019-05-04 08:42:53	10.16683	safari	59.22219	66.06406	0.00000	6.18062	1366	13.64123
11.29859	8.89091	2959819379044	821014	9.32942	10.27048	30.40552	12.63970	10.75110	600	8.73056	0.05240	27.42764	52.04753	1384	0.96858	2020-12-19 00:10:33	8.47828	opera	54.67633	75.51548	1.00000	8.23611	lower	55.88654
11.71883	9.85161	3824364791698	553978	7.06254	13.01811	38.19682	5.74821	11.57194	768	9.97667	0.02444	33.36691	196.25058	1443	3.97115	2019-05-27 08:59:16	6.88137	mobile	36.12106	37.89409	1.00000	9.93526	1920	63.46309
14.26753	8.73973	9183400010181	1430717	5.92299	13.20288	46.58540	7.66169	7.19853	800	7.92494	4.60835	34.61987	80.61115	1286	1.55776	2022-02-16 14:12:03	13.23061	chrome	56.92029	37.92641	0.00000	7.45534	1366	52.12102
9.59797	10.55343	1470038530661	542250	9.10019	9.20815	56.76628	9.23803	7.70430	1080	10.32713	0.02706	27.56345	132.27359	1154	5.38781	2020-10-03 10:29:13	7.13831	edge	73.85126	30.95901	1.00000	11.24224	800	45.70669
8.27490	7.60383	4230725410280	801066	10.40604	7.57680	60.83533	11.61712	9.41995	768	9.25566	0.28583	45.24755	55.30575	1167	0.74288	2020-10-07 02:48:01	10.39337	edge	49.81009	91.62043	1.00000	8.60879	800	56.33161
12.52354	5.66210	9579869205372	1305282	6.52782	9.92728	74.42554	9.26822	7.17375	600	9.76150	0.48240	61.24493	155.71998	1106	10.69268	2022-08-23 20:20:40	10.95622	edge	61.48954	60.74844	0.00000	11.58953	1920	59.24902
10.35184	7.29237	6393415347599	648407	9.67837	9.32836	57.59708	11.64672	8.97421	800	9.44995	0.16500	46.70038	138.69489	1595	2.61576	2022-04-15 08:43:41	9.82410	chrome	42.41487	57.31575	1.00000	8.42245	lower	78.50549
12.48176	8.27850	6504232914127	868554	13.75626	12.06705	45.46304	9.48710	9.11506	1080	9.08713	0.01878	55.03125	191.89383	1366	4.76491	2021-10-22 03:10:21	6.89894	edge	41.21537	55.27485	1.00000	7.48264	1280	41.24750
9.96575	6.80134	8129301244738	1121389	10.91476	10.70251	34.20134	9.23411	8.66067	600	8.37051	0.07908	63.68889	154.62236	1601	1.92131	2018-10-06 08:03:48	8.87206	edge	44.50904	21.09885	0.00000	7.18868	lower	44.59698
11.95096	7.05951	7661020279659	837438	8.45201	11.76856	40.46716	10.79899	8.92592	768	11.18485	0.06409	33.47801	156.95113	2433	3.35137	2020-02-18 18:55:36	8.72456	edge	45.44169	45.88991	1.00000	7.61029	1920	52.79778
8.82236	6.59235	0696842335617	29916	7.02488	8.64213	56.99383	6.23408	10.42596	600	8.13751	1.29760	42.48914	131.29313	741	3.19465	2022-12-23 06:31:02	11.95742	firefox	45.00798	56.10569	1.00000	10.83051	1366	47.27774
9.72066	10.93264	6030951542421	1113423	9.07778	9.41691	63.94100	8.79357	9.08628	768	7.61291	0.01672	45.54947	189.28431	392	1.31892	2022-08-13 18:27:22	5.64226	other	60.13567	45.14990	1.00000	12.26464	1920	40.55131
9.77236	5.55800	2367936853543	767411	8.04677	8.39889	53.66681	11.07482	9.65121	higher	10.34668	1.43441	60.94396	52.04286	919	5.70178	2019-08-07 01:40:17	12.06208	mobile	57.68960	42.60229	1.00000	8.93755	800	53.10369
10.03406	10.03282	3126877576848	1403946	8.22944	8.42799	60.04600	9.25948	8.64640	1080	10.90184	0.83541	30.78789	69.43863	318	5.11313	2019-04-30 13:19:55	11.51054	other	25.04460	61.22238	0.00000	10.50556	800	52.70395
9.33321	7.33137	3693186939997	625760	6.74167	10.16348	26.73157	6.66583	9.26689	800	9.45305	0.41684	64.38387	153.44507	556	0.30229	2019-09-01 17:53:10	10.81299	safari	39.24309	42.79292	0.00000	9.35851	1024	44.41536
9.85792	7.23011	3809701381756	1232888	7.88431	8.73506	48.38772	7.09803	9.15891	768	9.37541	1.12596	54.54576	173.69552	1619	3.06241	2022-07-06 21:29:08	11.81443	chrome	38.88135	60.33088	0.00000	10.99939	1920	43.76008
7.80833	6.43352	4284928884461	1225492	7.96244	7.78173	54.87679	5.82452	8.62859	800	10.55076	0.79649	53.82741	73.27686	700	3.41587	2020-01-23 00:04:48	11.46211	edge	51.71958	59.31128	0.00000	11.43659	1024	45.29486
11.89054	6.56152	0745241849031	825715	11.41963	12.40830	50.06351	10.72536	9.79515	768	10.50767	0.01411	43.17022	122.58628	2379	3.42665	2019-10-07 11:50:21	5.90264	edge	20.43737	48.09143	1.00000	7.15003	1280	62.33833
13.07391	8.80826	8548596245136	604384	6.52860	11.16264	58.93640	10.13042	9.42733	800	9.74129	0.52189	41.63082	109.05100	1858	2.04715	2023-08-04 10:19:33	11.02832	edge	59.94068	45.48823	0.00000	9.48049	800	47.57869
11.45608	7.62918	1576865019369	1163961	14.12126	12.52230	43.53298	10.17988	10.44253	768	10.32570	0.01567	21.50005	44.11037	1081	1.19292	2023-05-02 05:45:27	4.40713	other	56.65918	53.01385	1.00000	6.71017	1024	48.16867
9.12594	12.52163	4396014814174	864530	8.20674	10.52614	37.05083	8.34834	9.71525	768	9.71746	0.01744	47.55849	153.37653	671	2.42602	2021-08-03 01:49:30	5.71471	chrome	57.91198	49.02015	1.00000	10.28886	1366	54.63999
8.54538	5.49441	9252195707139	1191858	8.75366	9.69419	48.88495	3.04510	8.91302	higher	10.21341	0.03489	51.97477	218.95349	1117	0.12275	2021-07-14 14:51:39	8.04124	safari	45.69657	43.91016	0.00000	12.47499	1280	54.40478
12.00586	6.94360	7773577511097	698699	5.47875	13.04531	49.94391	5.92998	9.40115	600	7.17198	0.55197	36.95947	175.64348	571	10.73675	2018-11-28 19:32:20	11.07846	firefox	46.61557	61.18455	0.00000	7.96349	1366	52.23641
10.76176	11.23332	2743339382437	390812	7.47467	11.38676	39.97342	7.49620	10.37739	1080	8.78681	0.02438	37.14726	136.77557	804	5.34834	2021-02-18 11:25:34	7.53408	other	66.50513	50.03175	1.00000	10.12133	higher	45.19033
12.44999	9.42011	4054056652801	655738	7.31543	12.80271	55.16783	6.15020	8.91183	600	11.13545	0.03368	40.70562	209.17574	2329	4.81574	2019-11-07 19:22:16	8.10101	chrome	46.50946	57.69011	1.00000	9.93521	1920	51.66867
9.54985	14.39239	8010846823567	627552	7.06339	6.80796	58.57027	10.56643	11.86836	600	10.06843	0.14823	37.26761	136.03275	1648	1.81317	2023-03-13 00:57:49	9.75422	edge	65.04059	62.24695	1.00000	13.64376	1024	40.18338
10.48775	7.23237	0323824824998	878273	10.89212	10.64782	70.69134	11.19669	8.72884	768	8.11684	0.02923	65.53416	232.78873	905	3.18095	2020-05-12 19:59:53	7.64071	mobile	47.71383	45.26780	1.00000	7.50256	1366	53.66214
9.63754	12.73581	9208270377339	546906	7.63658	9.55451	49.98424	8.38339	8.84552	1080	10.35377	0.01799	50.43853	201.92952	1752	3.15095	2023-08-16 21:56:34	6.23334	edge	49.90921	38.79107	1.00000	12.36850	1366	37.42196
9.16184	8.04038	7597698160176	544167	11.25662	9.73814	54.78734	11.71592	10.07373	600	11.19182	0.01690	48.80774	84.23224	1752	4.20155	2023-08-31 04:02:11	7.12290	edge	21.48088	30.39742	1.00000	7.56684	1280	63.74632
12.25629	9.57731	4089892938314	1181035	7.38550	12.39268	49.15344	6.31145	7.64456	800	10.04392	0.03622	41.80020	172.44124	802	1.52442	2022-10-31 07:16:59	8.02282	chrome	43.81936	52.65919	1.00000	10.36719	1366	53.09697
8.47608	7.79233	8094166049364	1392975	10.57845	8.58207	37.01410	11.78666	10.32711	1024	9.05053	0.05678	49.93821	158.09721	700	4.82971	2023-07-02 07:37:18	8.58670	chrome	59.09163	44.90751	1.00000	8.10787	1280	53.77742
9.71423	6.08919	0209218007935	568514	6.98183	7.55111	68.40247	8.55492	9.87268	1024	10.45565	2.53237	66.22372	167.94787	1375	2.57467	2020-12-13 05:46:37	12.62922	chrome	48.69156	68.40454	0.00000	11.86649	higher	47.43068
12.32780	10.53970	4440709576448	758472	6.66277	11.39970	52.31099	7.04460	8.71420	1024	7.11943	0.11117	23.15833	67.21273	516	3.79526	2019-05-28 14:15:30	9.41960	mobile	50.45412	43.37768	1.00000	11.09505	800	23.64516
11.55376	6.00584	3482057893106	1114607	9.36804	11.75445	36.87242	10.67496	7.48986	768	8.19442	0.02218	50.31255	181.71524	1616	1.90262	2018-10-05 16:50:53	7.86872	chrome	46.66210	68.67089	1.00000	7.48618	1920	41.13119
11.12120	9.09055	2360355257169	108241	8.15522	10.65928	64.51075	7.78369	10.42485	1024	10.37360	0.95187		86.51117	2353	2.10916	2023-02-02 15:58:56	11.64427	edge	58.62657	38.18911	0.00000	8.60792	1024	84.48456
10.95008	10.30666	9974310896008	1295712	7.49031	10.96800	29.05359	7.51036	9.33115	1080	11.66597	0.07504	81.02208	158.46025	1724	9.07119	2020-12-31 08:55:46	8.98972	chrome	29.94142	57.95779	1.00000	10.06960	1920	55.20455
9.78261	9.78901	3188525819233	1370405	6.38315	10.41463	56.10190	6.29275	8.07242	1080	10.14310	0.19242	35.27639	154.65704	1832	1.22099	2019-09-30 20:40:36	10.00866	chrome	45.90549	49.67245	0.00000	10.28556	1366	29.09478
8.10511	9.17475	4967159569641	798043	9.77786	10.60087	45.25897	8.59758	9.77973	768	8.94331	0.18461	29.72275	163.58804	460	5.37241	2019-04-01 02:31:12	9.97846	other	41.07427	58.24634	0.00000	5.50728	1366	50.09041
10.66312	4.41009	9212706820733	1077417	8.56843	13.45250	25.85261	8.02911	8.97732	600	10.09506	0.07193	22.26407	258.81888	1987	1.26679	2021-12-12 15:07:36	8.85389	edge	22.36965	62.40811	0.00000	4.84751	1920	28.47548
11.18158	11.66175	0198896918018	830401	5.92835	12.31856	47.45461	6.53314	9.74197	800	9.29037	0.04797	61.64013	66.58584	1854	2.53458	2019-02-12 13:22:08	8.27776	safari	32.07318	46.24898	1.00000	9.65218	1280	59.10801
9.30487	9.66086	3220645968429	791978	9.45414	8.39967	31.69890	9.52692	8.31979	768	8.90325	1.21710	61.71082	164.69590	1901	5.29684	2019-04-17 13:21:47	11.88845	mobile	44.04410	70.49405	0.00000	8.89025	1366	29.91733
12.19268	8.61331	5663935006223	1340577	7.99999	10.69688	53.02936	5.90239	8.81745	768	8.27367	0.53140	63.39168	225.00604	876	3.10780	2018-11-05 09:01:35	11.04783	chrome	77.72544	48.73361	0.00000	11.22500	1920	66.05914
13.35922	8.11546	1452057404550	1259075	7.67030	10.51060	55.14440	8.39234	8.84262	1024	6.85576	0.78757	73.04970	120.19347	1942	3.48571	2020-12-11 05:36:28	11.45270	chrome	42.41643	42.53706	0.00000	11.18233	1920	73.02622
10.50144	12.18609	3891019839128	370264	6.84775	10.46784	17.48932	7.85519	7.75966	lower	10.16111	0.01881	47.06217	196.78442	2162	3.01909	2023-04-12 00:51:38	7.69588	edge	37.72153	58.56072	1.00000	11.36638	1920	38.82025
7.31958	9.00054	4284576151854	635884	8.71378	9.98712	49.77640	7.41909	10.68114	600	8.57330	0.05423	31.58091	70.84561	1830	4.90796	2020-02-23 10:12:55	8.58895	chrome	55.48146	30.92728	0.00000	7.77349	1366	42.16534
11.94382	8.55183	9377157092068	109896	13.66483	12.65094	57.13484	10.77317	10.56646	1080	9.30420	0.01146	56.26547	129.15352	2460	6.14835	2022-09-25 21:31:26	4.57117	chrome	62.65573	35.17702	1.00000	6.72803	1280	48.96385
11.27713	10.47703	4087591318253	1133557	11.03876	11.08582	42.53188	12.03697	9.77125	lower	9.83389	0.01974	37.54343	172.94466	1928	1.72902	2018-10-11 10:59:30	7.26180	firefox	29.65079	42.40642	1.00000	7.26984	higher	47.28191
12.00168	9.72783	5101387311316	629138	10.19667	11.13568	46.33449	11.20492	9.20785	768	7.63028	0.06476	45.67205	161.02347	1471	5.86365	2020-05-15 05:26:24	8.68891	chrome	45.34155	61.59311	1.00000	7.83263	1366	42.85883
11.72359	10.81921	1905498573496	1330220	7.24686	10.55430	41.26427	7.47572	9.94905	768	9.61521	0.03580	35.61101	160.53365	1238	1.06046	2022-01-16 00:07:21	7.88445	mobile	36.50424	66.99992	1.00000	12.44043	1920	48.65676
10.42539	6.44788	8931273920929	703203	7.40018	8.95980	31.10736	9.03754	7.44427	768	9.21821	0.33073	41.93569	105.24845	2272	12.39934	2019-09-05 14:03:30	10.56064	other	43.18631	54.34578	0.00000	11.09577	1280	63.30357
13.07061	6.57473	4229807125143	1228808	10.47427	13.44499	76.15483	8.64726	9.01590	1024	8.53665	0.02287	35.04620	249.00237	453	6.86560	2020-09-19 16:39:21	7.67679	edge	70.50382	50.82205	1.00000	7.03077	higher	59.12939
8.38220	14.01866	0598140572728	481352	7.97741	9.17925	53.79171	9.27301	9.83369	768	9.45674	0.01762	30.82904	168.39402	662	3.30226	2018-10-23 01:48:54	5.75190	other	30.95384	35.10513	1.00000	11.35384	1366	63.30999
11.19219	10.88529	6754241490710	225196	7.85755	9.34686	64.48802	8.75826	8.19101	1024	9.09045	0.05952	52.43659	269.29790	2231	2.68714	2020-10-19 13:39:45	8.72216	other	41.59735	43.14861	1.00000	12.41563	lower	68.86706
9.59170	7.48197	5708098583225	278875	10.44819	9.30297	47.00660	12.79637	8.90214	600	8.39933	0.04450	63.35148	22.18847	516	3.84464	2023-01-31 18:06:36	7.72483	safari	55.47493	74.13642	1.00000	8.06704	higher	30.27402
8.38034	7.04969	6131504591559	951702	7.53929	8.97798	24.32902	8.13020	9.62626	600	8.44877	0.21801	55.74596	97.95377	541	3.39789	2019-11-29 10:57:00	10.15049	other	42.19409	61.58529	0.00000	9.65994	1024	62.94461
12.02613	6.58710	9768918488242	795620	10.71648	11.86027	75.46961	9.26650	7.07219	768	8.45429	0.05889	21.38505	163.97247	1341	3.82185	2022-04-10 08:04:06	8.56121	edge	67.23524	60.70624	1.00000	7.62318	1024	37.37877
11.24992	7.28010	5912789583344	1466138	9.70683	11.94273	31.34668	7.16372	9.33865	1080	9.44485	0.01341	28.60836	141.54144	2042	5.66966	2020-09-30 22:08:30	6.62552	other	41.75764	56.46882	1.00000	9.57583	lower	40.80308
12.78368	6.67050	0779520115050	994121	11.46173	12.33740	46.58976	9.32097	11.56955	600	8.98910	0.03796	33.71695	161.20904	225	6.67879	2021-09-06 21:39:11	7.87117	mobile	48.85417	51.95666	1.00000	7.71843	1920	34.56398
10.56910	8.36517	6987382223903	202408	8.55575	11.09942	65.22136	8.24620	9.17512	higher	9.05198	0.52655	38.83604	174.22870	392	4.93932	2020-05-21 16:33:38	11.03744	edge	40.96255	35.49144	0.00000	7.23824	1920	45.72256
12.36987	6.25276	4207042894703	968613	8.65832	11.83505	50.08271	11.00023	8.92926	768	9.53565	0.05504	45.93121	11.35120	945	8.35234	2018-10-08 14:59:38	8.60617	edge	60.48626	52.59047	1.00000	7.81425	1280	51.15423
11.56706	8.20867	9519740073409	1052866	5.56228	13.39321	37.69016	5.47524	8.89932	1024	9.72522	1.10151	24.30108	164.94516	468	1.91255	2022-07-24 06:50:15	11.79595	firefox	38.39023	38.58813	0.00000	6.66049	1366	57.98126
10.26414	10.01902	2685730721784	697791	8.70129	10.92737	54.54677	7.97329	9.60859	higher	6.70287	0.03252	41.72534	266.62973	1239	4.32226	2020-04-30 08:35:21	7.91499	mobile	72.13899	56.92553	1.00000	9.36848	lower	34.33359
9.84031	12.19365	0826820744098	873366	8.64080	7.80250	48.22467	10.26440	7.69232	1080	10.07464	0.04500	33.58775	127.05654	2353	9.15363	2020-04-30 11:53:20	8.35442	edge	51.68383	56.91028	1.00000	12.70099	800	61.73427
11.07427	9.89159	7889011588669	1204463	6.89013	12.25233	22.80145	6.72921	9.16064	768	9.13212	0.14756	47.58898	149.88949	1113	0.46089	2019-07-12 00:04:24	9.72727	edge	19.56245	58.11890	0.00000	8.20002	1280	55.15581
12.77991	7.46071	8064803377785	241893	8.12445	12.46481	57.96347	6.16213	9.45032	1024	10.23190	0.03860	54.68702	246.07122	1933	5.17588	2023-08-20 16:28:58	8.20181	chrome	9.72899	50.97935	1.00000	10.46828	1920	50.70455
9.91019	13.36816	1283710356110	151742	6.99491	9.29568	68.04579	8.75593	7.13218	768	8.61590	0.04612	38.92722	182.12550	532	4.25734	2019-12-17 05:47:57	8.25171	edge	36.48153	45.16793	1.00000	11.81167	higher	51.01124
14.23168	7.26064	6514523169891	1041900	6.64678	11.94278	36.86856	9.13434	8.59696	1024	9.68072	0.30964	62.79544	175.58838	387	8.24754	2019-04-02 13:37:18	10.50252	chrome	53.37762	57.03490	0.00000	10.23573	1920	63.13358
11.00845	5.37455	0973818145501	1184264	9.67824	11.37633	64.72072	9.67484	6.99178	1080	8.21784	0.05942	45.90155	262.20349	193	4.35698	2020-09-03 13:51:38	8.68144	chrome	44.61359	67.77209	1.00000	7.49106	1280	41.48124
8.96102	7.58358	5631944553113	1084043	9.37618	7.28243	60.23784	11.45423	9.04442	1024	8.77931		43.87097	183.16098	601	0.25422	2022-01-22 11:26:06	12.14775	edge	40.05569	43.06400	1.00000	9.19210	1024	57.50117
9.96306	8.10658	6712583197018	321822	10.11124	9.04201	49.02036	9.62227	9.37616	lower	9.19666	0.15532	41.75324	185.54307	1671	3.88670	2021-11-29 15:04:43	9.77825	chrome	55.52701	33.76413	0.00000	9.54598	1366	14.58291
11.54640	8.32142	8314762321269	217709	10.78435	10.65237	61.54499	12.58849	10.18268	768	6.16300	0.03349	56.00014	234.93150	1766	1.77093	2019-03-22 12:23:57	7.62949	edge	57.19586	38.62210	1.00000	7.84155	1280	80.93735
9.85625	10.03866	9470776029818	36484	6.63485	10.37641	34.11013	6.59794	8.10858	600	9.63043	0.65995	41.41897	166.89738	1746	2.67226	2019-12-22 09:53:44	11.26298	chrome	59.70740	40.07495	0.00000	9.32250	lower	48.27589
9.85508	10.18041	4003330828005	579676	9.14870	10.33036	46.52260	8.06268	12.07360	higher	8.03428	0.01096	33.31204	288.26602	1571	7.25646	2019-04-11 08:26:44	5.76311	chrome	51.79337	52.69133	1.00000	11.15192	1024	51.98737
10.66289	7.25203	8298631781661	700205	7.49508	9.61870	31.69067	6.82550	8.88300	1024	8.12515	0.49792	47.76431	197.77537	1138	2.25279	2019-04-25 11:45:39	10.98542	firefox	60.24495	51.19713	0.00000	11.18380	lower	44.27634
14.09943	9.67838	6214188473226	390748	10.98500	12.43525	51.63891	10.60932	9.05999	1080	9.30543	0.05581	50.73382	104.85749	2344	3.59947	2020-03-01 18:31:51	8.68213	edge	45.28213	78.38158	1.00000	7.83108	1366	44.81968
12.69825	6.91042	3609029019245	1411303	7.25254	13.76259	42.97626	7.65236	6.79420	lower	8.36558	0.30200	36.27689	139.88234	1425	6.33795	2019-11-13 07:45:13	10.46301	chrome	40.84055	61.50018	1.00000	6.13737	1024	75.07798
12.11819	9.81461	6702828067930	1465292	7.25011	13.87165	68.89662	5.60890	9.50912	1080	8.38918	0.01639	60.02225	203.99300	521	0.41772	2023-03-24 05:01:37	6.76621	firefox	49.98191	47.05923	1.00000	8.96520	1280	39.83611
12.03850	9.40035	4600652411115	82054	6.14122	11.81927	38.81899	7.40633	7.49084	800	9.57325	7.55582	45.69531	132.92944	2469	8.75485	2023-09-14 14:03:23	13.72596	other	32.54231	63.03819	0.00000	7.23307	1920	71.62379
10.41752	9.11930	4793891614086	902885	6.53228	10.10833	36.77893	8.03265	9.88613	600	8.39683	1.14346	50.15759	210.84930	374	1.20421	2021-07-21 19:21:32	11.82679	edge	30.85232	36.42885	0.00000	9.20678	higher	59.22061
10.99284	8.99143	9346203492695	515808	10.57017	10.82569	39.93069	11.26242	10.83786	lower	10.17038	0.03579	47.57768	123.61462	1456	1.98997	2019-08-07 03:23:55	8.00539	safari	46.19105	65.06967	1.00000	7.57453	1024	31.78904
12.47837	7.03318	7769767346860	995505	5.42752	13.94325	64.67309	6.01498	10.28889	lower	8.74178	1.11683	61.67533	55.16130	249	2.35970	2020-01-14 19:04:56	11.80303	chrome	57.03472	55.58089	0.00000	6.40565	1024	34.46159
10.59584	11.10540	9088240318827	1174445	8.70195	9.57652	62.58702	9.01673	9.06692	1024	9.24086	0.01688	35.69087	125.00298	668	6.43927	2021-06-21 13:29:34	7.36113	chrome	51.34062	53.33796	1.00000	11.79764	1280	28.52498
11.13392	7.90846	1422544806327	446454	7.41891	11.70642	29.24643	7.49127	8.23308	600	9.02718	0.38991	33.03455	131.23743	2301	9.43781	2023-09-14 23:23:33	10.73215	chrome	54.12758	64.19913	0.00000	7.88674	lower	40.47190
